,ID,ROW_ID,COMPANY_CODE,SALES_ORGANIZATION,SIM_ROUND,SIM_PERIOD,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,AREA,QUANTITY,UNIT,AVERAGE_PRICE,NET_VALUE,CURRENCY
882,.1~669,669,C2,Market,02,8,500g Original Muesli,14,North,1506,ST,5.77,8689.62,EUR
883,.1~671,671,C2,Market,02,8,500g Original Muesli,14,South,2271,ST,5.77,13103.67,EUR
884,.1~673,673,C2,Market,02,8,500g Original Muesli,14,West,838,ST,5.77,4835.26,EUR
885,.1~675,675,C2,Market,02,8,500g Raisin Muesli,14,North,6405,ST,5.60,35914.80,EUR
886,.1~677,677,C2,Market,02,8,500g Raisin Muesli,14,South,4413,ST,5.79,25551.27,EUR
887,.1~679,679,C2,Market,02,8,500g Raisin Muesli,14,West,8519,ST,5.65,48286.52,EUR
888,.1~681,681,C2,Market,02,8,500g Strawberry Muesli,14,North,4854,ST,7.48,36307.92,EUR
889,.1~683,683,C2,Market,02,8,500g Strawberry Muesli,14,South,1755,ST,7.48,13127.40,EUR
890,.1~685,685,C2,Market,02,8,500g Strawberry Muesli,14,West,2381,ST,7.48,17809.88,EUR
891,.1~687,687,C2,Market,03,9,1kg Blueberry Muesli,10,North,3548,ST,7.08,25120.56,EUR
892,.1~689,689,C2,Market,03,9,1kg Blueberry Muesli,10,South,2628,ST,7.14,18768.60,EUR
893,.1~691,691,C2,Market,03,9,1kg Mixed Fruit Muesli,10,North,970,ST,7.06,6848.20,EUR
894,.1~693,693,C2,Market,03,9,1kg Mixed Fruit Muesli,10,South,3391,ST,7.06,23940.46,EUR
895,.1~695,695,C2,Market,03,9,1kg Mixed Fruit Muesli,10,West,2734,ST,7.06,19302.04,EUR
896,.1~697,697,C2,Market,03,9,1kg Nut Muesli,10,North,4123,ST,6.28,25892.44,EUR
897,.1~699,699,C2,Market,03,9,1kg Nut Muesli,10,South,3938,ST,6.28,24730.64,EUR
898,.1~701,701,C2,Market,03,9,1kg Nut Muesli,10,West,9065,ST,6.28,56928.20,EUR
899,.1~703,703,C2,Market,03,9,1kg Raisin Muesli,10,North,2191,ST,6.06,13277.46,EUR
900,.1~705,705,C2,Market,03,9,1kg Raisin Muesli,10,South,4138,ST,6.06,25076.28,EUR
901,.1~707,707,C2,Market,03,9,1kg Raisin Muesli,10,West,1068,ST,6.06,6472.08,EUR
902,.1~709,709,C2,Market,03,9,1kg Strawberry Muesli,10,North,3698,ST,6.91,25553.18,EUR
903,.1~711,711,C2,Market,03,9,1kg Strawberry Muesli,10,West,1743,ST,6.91,12044.13,EUR
904,.1~713,713,C2,Market,03,9,1kg Blueberry Muesli,12,North,3935,ST,7.26,28568.10,EUR
905,.1~715,715,C2,Market,03,9,1kg Blueberry Muesli,12,South,8126,ST,7.26,58994.76,EUR
906,.1~717,717,C2,Market,03,9,1kg Blueberry Muesli,12,West,4389,ST,7.26,31864.14,EUR
907,.1~719,719,C2,Market,03,9,1kg Mixed Fruit Muesli,12,North,7770,ST,7.06,54856.20,EUR
908,.1~721,721,C2,Market,03,9,1kg Mixed Fruit Muesli,12,South,971,ST,7.06,6855.26,EUR
909,.1~723,723,C2,Market,03,9,1kg Mixed Fruit Muesli,12,West,4319,ST,7.06,30492.14,EUR
910,.1~725,725,C2,Market,03,9,1kg Nut Muesli,12,North,3621,ST,6.61,23934.81,EUR
911,.1~727,727,C2,Market,03,9,1kg Nut Muesli,12,South,16614,ST,6.61,109818.54,EUR
912,.1~729,729,C2,Market,03,9,1kg Nut Muesli,12,West,12331,ST,6.61,81507.91,EUR
913,.1~731,731,C2,Market,03,9,1kg Original Muesli,12,North,5093,ST,6.35,32340.55,EUR
914,.1~733,733,C2,Market,03,9,1kg Original Muesli,12,West,910,ST,6.35,5778.50,EUR
915,.1~735,735,C2,Market,03,9,1kg Raisin Muesli,12,North,2510,ST,6.38,16013.80,EUR
916,.1~737,737,C2,Market,03,9,1kg Raisin Muesli,12,South,6020,ST,6.38,38407.60,EUR
917,.1~739,739,C2,Market,03,9,1kg Raisin Muesli,12,West,4981,ST,6.38,31778.78,EUR
918,.1~741,741,C2,Market,03,9,1kg Strawberry Muesli,12,North,1692,ST,7.27,12300.84,EUR
919,.1~743,743,C2,Market,03,9,1kg Strawberry Muesli,12,South,6083,ST,7.27,44223.41,EUR
920,.1~745,745,C2,Market,03,9,1kg Strawberry Muesli,12,West,6269,ST,7.27,45575.63,EUR
921,.1~747,747,C2,Market,03,9,500g Nut Muesli,12,North,10784,ST,5.90,63625.60,EUR
922,.1~749,749,C2,Market,03,9,500g Nut Muesli,12,West,1065,ST,5.90,6283.50,EUR
923,.1~751,751,C2,Market,03,9,500g Original Muesli,12,West,1125,ST,5.77,6491.25,EUR
924,.1~753,753,C2,Market,03,9,500g Strawberry Muesli,12,North,6525,ST,6.23,40650.75,EUR
925,.1~755,755,C2,Market,03,9,500g Strawberry Muesli,12,West,996,ST,6.23,6205.08,EUR
926,.1~757,757,C2,Market,03,9,500g Nut Muesli,14,North,6457,ST,5.90,38096.30,EUR
927,.1~759,759,C2,Market,03,9,500g Nut Muesli,14,South,8691,ST,5.90,51276.90,EUR
928,.1~761,761,C2,Market,03,9,500g Nut Muesli,14,West,5654,ST,5.90,33358.60,EUR
929,.1~763,763,C2,Market,03,9,500g Original Muesli,14,North,3553,ST,5.77,20500.81,EUR
930,.1~765,765,C2,Market,03,9,500g Original Muesli,14,South,808,ST,5.77,4662.16,EUR
931,.1~767,767,C2,Market,03,9,500g Original Muesli,14,West,3350,ST,5.77,19329.50,EUR
932,.1~769,769,C2,Market,03,9,500g Raisin Muesli,14,North,1738,ST,5.79,10063.02,EUR
933,.1~771,771,C2,Market,03,9,500g Raisin Muesli,14,South,808,ST,5.79,4678.32,EUR
934,.1~773,773,C2,Market,03,9,500g Raisin Muesli,14,West,1481,ST,5.79,8574.99,EUR
935,.1~775,775,C2,Market,03,9,500g Strawberry Muesli,14,North,3500,ST,6.23,21805.00,EUR
936,.1~777,777,C2,Market,03,9,500g Strawberry Muesli,14,South,1436,ST,6.23,8946.28,EUR
937,.1~779,779,C2,Market,03,9,500g Strawberry Muesli,14,West,4301,ST,6.23,26795.23,EUR
938,.1~781,781,C2,Market,03,10,1kg Blueberry Muesli,10,North,3549,ST,6.90,24488.10,EUR
939,.1~783,783,C2,Market,03,10,1kg Blueberry Muesli,10,South,4772,ST,6.90,32926.80,EUR
940,.1~785,785,C2,Market,03,10,1kg Blueberry Muesli,10,West,2781,ST,6.90,19188.90,EUR
941,.1~787,787,C2,Market,03,10,1kg Nut Muesli,10,North,2980,ST,6.28,18714.40,EUR
942,.1~789,789,C2,Market,03,10,1kg Nut Muesli,10,South,5096,ST,6.28,32002.88,EUR
943,.1~791,791,C2,Market,03,10,1kg Nut Muesli,10,West,3018,ST,6.28,18953.04,EUR
944,.1~793,793,C2,Market,03,10,1kg Original Muesli,10,West,1032,ST,6.35,6553.20,EUR
945,.1~795,795,C2,Market,03,10,1kg Raisin Muesli,10,North,3161,ST,6.38,20167.18,EUR
946,.1~797,797,C2,Market,03,10,1kg Raisin Muesli,10,South,3241,ST,6.38,20677.58,EUR
947,.1~799,799,C2,Market,03,10,1kg Raisin Muesli,10,West,884,ST,6.38,5639.92,EUR
948,.1~801,801,C2,Market,03,10,1kg Strawberry Muesli,10,North,4748,ST,6.91,32808.68,EUR
949,.1~803,803,C2,Market,03,10,1kg Strawberry Muesli,10,South,1638,ST,6.91,11318.58,EUR
950,.1~805,805,C2,Market,03,10,1kg Strawberry Muesli,10,West,5703,ST,6.91,39407.73,EUR
951,.1~807,807,C2,Market,03,10,1kg Blueberry Muesli,12,North,11826,ST,7.26,85856.76,EUR
952,.1~809,809,C2,Market,03,10,1kg Blueberry Muesli,12,South,11351,ST,7.26,82408.26,EUR
953,.1~811,811,C2,Market,03,10,1kg Blueberry Muesli,12,West,14362,ST,7.26,104268.12,EUR
954,.1~813,813,C2,Market,03,10,1kg Mixed Fruit Muesli,12,South,6,ST,7.06,42.36,EUR
955,.1~815,815,C2,Market,03,10,1kg Nut Muesli,12,North,5768,ST,6.61,38126.48,EUR
956,.1~817,817,C2,Market,03,10,1kg Nut Muesli,12,South,8311,ST,6.61,54935.71,EUR
957,.1~819,819,C2,Market,03,10,1kg Nut Muesli,12,West,4145,ST,6.61,27398.45,EUR
958,.1~821,821,C2,Market,03,10,1kg Original Muesli,12,North,927,ST,6.35,5886.45,EUR
959,.1~823,823,C2,Market,03,10,1kg Original Muesli,12,South,3848,ST,6.35,24434.80,EUR
960,.1~825,825,C2,Market,03,10,1kg Raisin Muesli,12,North,3911,ST,6.38,24952.18,EUR
961,.1~827,827,C2,Market,03,10,1kg Raisin Muesli,12,South,7097,ST,6.38,45278.86,EUR
962,.1~829,829,C2,Market,03,10,1kg Raisin Muesli,12,West,1893,ST,6.38,12077.34,EUR
963,.1~831,831,C2,Market,03,10,1kg Strawberry Muesli,12,North,5077,ST,7.27,36909.79,EUR
964,.1~833,833,C2,Market,03,10,1kg Strawberry Muesli,12,South,5196,ST,7.27,37774.92,EUR
965,.1~835,835,C2,Market,03,10,1kg Strawberry Muesli,12,West,9336,ST,7.27,67872.72,EUR
966,.1~837,837,C2,Market,03,10,500g Blueberry Muesli,12,North,8920,ST,6.23,55571.60,EUR
967,.1~839,839,C2,Market,03,10,500g Blueberry Muesli,12,South,10942,ST,6.23,68168.66,EUR
968,.1~841,841,C2,Market,03,10,500g Blueberry Muesli,12,West,9470,ST,6.23,58998.10,EUR
969,.1~843,843,C2,Market,03,10,500g Nut Muesli,12,North,1970,ST,5.90,11623.00,EUR
970,.1~845,845,C2,Market,03,10,500g Nut Muesli,12,West,1034,ST,5.90,6100.60,EUR
971,.1~847,847,C2,Market,03,10,500g Original Muesli,12,North,987,ST,5.77,5694.99,EUR
972,.1~849,849,C2,Market,03,10,500g Raisin Muesli,12,North,2266,ST,5.79,13120.14,EUR
973,.1~851,851,C2,Market,03,10,500g Raisin Muesli,12,South,934,ST,5.79,5407.86,EUR
974,.1~853,853,C2,Market,03,10,500g Raisin Muesli,12,West,4593,ST,5.79,26593.47,EUR
975,.1~855,855,C2,Market,03,10,500g Strawberry Muesli,12,North,2017,ST,6.23,12565.91,EUR
976,.1~857,857,C2,Market,03,10,500g Strawberry Muesli,12,South,3213,ST,6.23,20016.99,EUR
977,.1~859,859,C2,Market,03,10,500g Strawberry Muesli,12,West,1053,ST,6.23,6560.19,EUR
978,.1~861,861,C2,Market,03,10,500g Blueberry Muesli,14,North,8855,ST,6.23,55166.65,EUR
979,.1~863,863,C2,Market,03,10,500g Blueberry Muesli,14,South,11851,ST,6.44,76044.20,EUR
980,.1~865,865,C2,Market,03,10,500g Blueberry Muesli,14,West,9448,ST,6.41,60451.07,EUR
981,.1~867,867,C2,Market,03,10,500g Nut Muesli,14,North,909,ST,5.90,5363.10,EUR
982,.1~869,869,C2,Market,03,10,500g Nut Muesli,14,West,436,ST,5.90,2572.40,EUR
983,.1~871,871,C2,Market,03,10,500g Original Muesli,14,North,2587,ST,5.77,14926.99,EUR
984,.1~873,873,C2,Market,03,10,500g Original Muesli,14,South,1624,ST,5.77,9370.48,EUR
985,.1~875,875,C2,Market,03,10,500g Raisin Muesli,14,North,5850,ST,5.74,33622.68,EUR
986,.1~877,877,C2,Market,03,10,500g Raisin Muesli,14,South,3935,ST,5.79,22783.65,EUR
987,.1~879,879,C2,Market,03,10,500g Raisin Muesli,14,West,5048,ST,5.64,28506.98,EUR
988,.1~881,881,C2,Market,03,10,500g Strawberry Muesli,14,North,5271,ST,6.23,32838.33,EUR
989,.1~883,883,C2,Market,03,10,500g Strawberry Muesli,14,South,2220,ST,6.23,13830.60,EUR
990,.1~885,885,C2,Market,03,10,500g Strawberry Muesli,14,West,6468,ST,6.23,40295.64,EUR
991,.1~887,887,C2,Market,03,11,1kg Blueberry Muesli,10,North,7498,ST,7.02,52536.84,EUR
992,.1~889,889,C2,Market,03,11,1kg Blueberry Muesli,10,South,1772,ST,6.90,12226.80,EUR
993,.1~891,891,C2,Market,03,11,1kg Blueberry Muesli,10,West,6450,ST,6.95,44835.84,EUR
994,.1~893,893,C2,Market,03,11,1kg Mixed Fruit Muesli,10,North,789,ST,7.06,5570.34,EUR
995,.1~895,895,C2,Market,03,11,1kg Mixed Fruit Muesli,10,South,979,ST,7.06,6911.74,EUR
996,.1~897,897,C2,Market,03,11,1kg Mixed Fruit Muesli,10,West,901,ST,7.06,6361.06,EUR
997,.1~899,899,C2,Market,03,11,1kg Nut Muesli,10,North,1915,ST,6.61,12658.15,EUR
998,.1~901,901,C2,Market,03,11,1kg Nut Muesli,10,South,5773,ST,6.61,38159.53,EUR
999,.1~903,903,C2,Market,03,11,1kg Nut Muesli,10,West,3818,ST,6.61,25236.98,EUR
1000,.1~905,905,C2,Market,03,11,1kg Original Muesli,10,North,1849,ST,6.35,11741.15,EUR
1001,.1~907,907,C2,Market,03,11,1kg Strawberry Muesli,10,North,818,ST,7.27,5946.86,EUR
1002,.1~909,909,C2,Market,03,11,1kg Strawberry Muesli,10,South,4409,ST,7.21,32000.15,EUR
1003,.1~911,911,C2,Market,03,11,1kg Strawberry Muesli,10,West,2401,ST,7.27,17455.27,EUR
1004,.1~913,913,C2,Market,03,11,1kg Blueberry Muesli,12,North,8660,ST,7.26,62871.60,EUR
1005,.1~915,915,C2,Market,03,11,1kg Blueberry Muesli,12,South,8680,ST,7.26,63016.80,EUR
1006,.1~917,917,C2,Market,03,11,1kg Blueberry Muesli,12,West,11148,ST,7.26,80934.48,EUR
1007,.1~919,919,C2,Market,03,11,1kg Mixed Fruit Muesli,12,North,1140,ST,7.06,8048.40,EUR
1008,.1~921,921,C2,Market,03,11,1kg Mixed Fruit Muesli,12,South,3528,ST,7.06,24907.68,EUR
1009,.1~923,923,C2,Market,03,11,1kg Mixed Fruit Muesli,12,West,939,ST,7.06,6629.34,EUR
1010,.1~925,925,C2,Market,03,11,1kg Nut Muesli,12,North,951,ST,6.61,6286.11,EUR
1011,.1~927,927,C2,Market,03,11,1kg Nut Muesli,12,South,6739,ST,6.61,44544.79,EUR
1012,.1~929,929,C2,Market,03,11,1kg Nut Muesli,12,West,9192,ST,6.61,60759.12,EUR
1013,.1~931,931,C2,Market,03,11,1kg Original Muesli,12,North,1832,ST,6.35,11633.20,EUR
1014,.1~933,933,C2,Market,03,11,1kg Original Muesli,12,South,5277,ST,6.35,33508.95,EUR
1015,.1~935,935,C2,Market,03,11,1kg Original Muesli,12,West,993,ST,6.35,6305.55,EUR
1016,.1~937,937,C2,Market,03,11,1kg Raisin Muesli,12,North,3927,ST,6.38,25054.26,EUR
1017,.1~939,939,C2,Market,03,11,1kg Raisin Muesli,12,South,1087,ST,6.38,6935.06,EUR
1018,.1~941,941,C2,Market,03,11,1kg Raisin Muesli,12,West,799,ST,6.38,5097.62,EUR
1019,.1~943,943,C2,Market,03,11,1kg Strawberry Muesli,12,North,4381,ST,7.27,31849.87,EUR
1020,.1~945,945,C2,Market,03,11,1kg Strawberry Muesli,12,South,4114,ST,7.27,29908.78,EUR
1021,.1~947,947,C2,Market,03,11,1kg Strawberry Muesli,12,West,8025,ST,7.27,58341.75,EUR
1022,.1~949,949,C2,Market,03,11,500g Blueberry Muesli,12,North,9087,ST,6.23,56612.01,EUR
1023,.1~951,951,C2,Market,03,11,500g Blueberry Muesli,12,South,12620,ST,6.23,78622.60,EUR
1024,.1~953,953,C2,Market,03,11,500g Blueberry Muesli,12,West,5979,ST,6.23,37249.17,EUR
1025,.1~955,955,C2,Market,03,11,500g Mixed Fruit Muesli,12,South,916,ST,6.13,5615.08,EUR
1026,.1~957,957,C2,Market,03,11,500g Original Muesli,12,West,3139,ST,5.77,18112.03,EUR
1027,.1~959,959,C2,Market,03,11,500g Raisin Muesli,12,North,6572,ST,5.79,38051.88,EUR
1028,.1~961,961,C2,Market,03,11,500g Raisin Muesli,12,South,4468,ST,5.79,25869.72,EUR
1029,.1~963,963,C2,Market,03,11,500g Raisin Muesli,12,West,3060,ST,5.79,17717.40,EUR
1030,.1~965,965,C2,Market,03,11,500g Blueberry Muesli,14,North,4632,ST,7.40,34276.80,EUR
1031,.1~967,967,C2,Market,03,11,500g Blueberry Muesli,14,South,5175,ST,7.40,38295.00,EUR
1032,.1~969,969,C2,Market,03,11,500g Blueberry Muesli,14,West,4021,ST,7.40,29755.40,EUR
1033,.1~971,971,C2,Market,03,11,500g Mixed Fruit Muesli,14,North,1344,ST,7.36,9891.84,EUR
1034,.1~973,973,C2,Market,03,11,500g Mixed Fruit Muesli,14,South,2590,ST,7.36,19062.40,EUR
1035,.1~975,975,C2,Market,03,11,500g Mixed Fruit Muesli,14,West,3878,ST,7.36,28542.08,EUR
1036,.1~977,977,C2,Market,03,11,500g Original Muesli,14,North,2343,ST,5.77,13519.11,EUR
1037,.1~979,979,C2,Market,03,11,500g Original Muesli,14,South,899,ST,5.77,5187.23,EUR
1038,.1~981,981,C2,Market,03,11,500g Raisin Muesli,14,North,8286,ST,5.50,45573.00,EUR
1039,.1~983,983,C2,Market,03,11,500g Raisin Muesli,14,South,8485,ST,5.50,46667.50,EUR
1040,.1~985,985,C2,Market,03,11,500g Raisin Muesli,14,West,8437,ST,5.50,46403.50,EUR
1041,.1~987,987,C2,Market,03,12,1kg Blueberry Muesli,10,South,1821,ST,7.26,13220.46,EUR
1042,.1~989,989,C2,Market,03,12,1kg Mixed Fruit Muesli,10,North,5500,ST,6.71,36905.00,EUR
1043,.1~991,991,C2,Market,03,12,1kg Mixed Fruit Muesli,10,South,1809,ST,7.06,12771.54,EUR
1044,.1~993,993,C2,Market,03,12,1kg Mixed Fruit Muesli,10,West,4555,ST,6.71,30564.05,EUR
1045,.1~995,995,C2,Market,03,12,1kg Nut Muesli,10,West,1231,ST,6.61,8136.91,EUR
1046,.1~997,997,C2,Market,03,12,1kg Original Muesli,10,North,1035,ST,6.35,6572.25,EUR
1047,.1~999,999,C2,Market,03,12,1kg Original Muesli,10,South,2901,ST,6.35,18421.35,EUR
1048,.1~1001,1001,C2,Market,03,12,1kg Raisin Muesli,10,North,2141,ST,6.38,13659.58,EUR
1049,.1~1003,1003,C2,Market,03,12,1kg Raisin Muesli,10,South,2818,ST,6.38,17978.84,EUR
1050,.1~1005,1005,C2,Market,03,12,1kg Raisin Muesli,10,West,1041,ST,6.38,6641.58,EUR
1051,.1~1007,1007,C2,Market,03,12,1kg Strawberry Muesli,10,North,958,ST,7.27,6964.66,EUR
1052,.1~1009,1009,C2,Market,03,12,1kg Strawberry Muesli,10,South,3721,ST,7.27,27051.67,EUR
1053,.1~1011,1011,C2,Market,03,12,1kg Strawberry Muesli,10,West,1539,ST,7.27,11188.53,EUR
1054,.1~1013,1013,C2,Market,03,12,1kg Blueberry Muesli,12,North,2688,ST,7.26,19514.88,EUR
1055,.1~1015,1015,C2,Market,03,12,1kg Blueberry Muesli,12,South,1802,ST,7.26,13082.52,EUR
1056,.1~1017,1017,C2,Market,03,12,1kg Blueberry Muesli,12,West,3629,ST,7.26,26346.54,EUR
1057,.1~1019,1019,C2,Market,03,12,1kg Mixed Fruit Muesli,12,North,11130,ST,7.06,78577.80,EUR
1058,.1~1021,1021,C2,Market,03,12,1kg Mixed Fruit Muesli,12,South,14022,ST,7.06,98995.32,EUR
1059,.1~1023,1023,C2,Market,03,12,1kg Mixed Fruit Muesli,12,West,12060,ST,7.06,85143.60,EUR
1060,.1~1025,1025,C2,Market,03,12,1kg Nut Muesli,12,North,949,ST,6.61,6272.89,EUR
1061,.1~1027,1027,C2,Market,03,12,1kg Nut Muesli,12,South,5524,ST,6.61,36513.64,EUR
1062,.1~1029,1029,C2,Market,03,12,1kg Nut Muesli,12,West,3908,ST,6.61,25831.88,EUR
1063,.1~1031,1031,C2,Market,03,12,1kg Original Muesli,12,North,399,ST,6.35,2533.65,EUR
1064,.1~1033,1033,C2,Market,03,12,1kg Original Muesli,12,South,3726,ST,6.35,23660.10,EUR
1065,.1~1035,1035,C2,Market,03,12,1kg Raisin Muesli,12,North,1834,ST,6.38,11700.92,EUR
1066,.1~1037,1037,C2,Market,03,12,1kg Raisin Muesli,12,South,1882,ST,6.38,12007.16,EUR
1067,.1~1039,1039,C2,Market,03,12,1kg Raisin Muesli,12,West,4858,ST,6.38,30994.04,EUR
1068,.1~1041,1041,C2,Market,03,12,1kg Strawberry Muesli,12,North,1883,ST,7.27,13689.41,EUR
1069,.1~1043,1043,C2,Market,03,12,1kg Strawberry Muesli,12,South,5328,ST,7.27,38734.56,EUR
1070,.1~1045,1045,C2,Market,03,12,1kg Strawberry Muesli,12,West,2571,ST,7.27,18691.17,EUR
1071,.1~1047,1047,C2,Market,03,12,500g Mixed Fruit Muesli,12,North,7122,ST,6.13,43657.86,EUR
1072,.1~1049,1049,C2,Market,03,12,500g Mixed Fruit Muesli,12,South,2961,ST,6.13,18150.93,EUR
1073,.1~1051,1051,C2,Market,03,12,500g Mixed Fruit Muesli,12,West,5240,ST,6.13,32121.20,EUR
1074,.1~1053,1053,C2,Market,03,12,500g Nut Muesli,12,North,7502,ST,5.90,44261.80,EUR
1075,.1~1055,1055,C2,Market,03,12,500g Nut Muesli,12,South,3240,ST,5.90,19116.00,EUR
1076,.1~1057,1057,C2,Market,03,12,500g Nut Muesli,12,West,2038,ST,5.90,12024.20,EUR
1077,.1~1059,1059,C2,Market,03,12,500g Raisin Muesli,12,North,3318,ST,5.79,19211.22,EUR
1078,.1~1061,1061,C2,Market,03,12,500g Raisin Muesli,12,South,4374,ST,5.79,25325.46,EUR
1079,.1~1063,1063,C2,Market,03,12,500g Raisin Muesli,12,West,5380,ST,5.79,31150.20,EUR
1080,.1~1065,1065,C2,Market,03,12,500g Strawberry Muesli,12,North,2043,ST,6.23,12727.89,EUR
1081,.1~1067,1067,C2,Market,03,12,500g Strawberry Muesli,12,South,3811,ST,6.23,23742.53,EUR
1082,.1~1069,1069,C2,Market,03,12,500g Strawberry Muesli,12,West,2525,ST,6.23,15730.75,EUR
1083,.1~1071,1071,C2,Market,03,12,500g Mixed Fruit Muesli,14,North,1262,ST,7.36,9288.32,EUR
1084,.1~1073,1073,C2,Market,03,12,500g Mixed Fruit Muesli,14,South,3377,ST,7.36,24854.72,EUR
1085,.1~1075,1075,C2,Market,03,12,500g Mixed Fruit Muesli,14,West,4260,ST,7.36,31353.60,EUR
1086,.1~1077,1077,C2,Market,03,12,500g Nut Muesli,14,North,2398,ST,5.90,14148.20,EUR
1087,.1~1079,1079,C2,Market,03,12,500g Nut Muesli,14,South,2232,ST,5.90,13168.80,EUR
1088,.1~1081,1081,C2,Market,03,12,500g Nut Muesli,14,West,1590,ST,5.90,9381.00,EUR
1089,.1~1083,1083,C2,Market,03,12,500g Original Muesli,14,North,1582,ST,5.77,9128.14,EUR
1090,.1~1085,1085,C2,Market,03,12,500g Raisin Muesli,14,North,10315,ST,5.54,57209.84,EUR
1091,.1~1087,1087,C2,Market,03,12,500g Raisin Muesli,14,South,8612,ST,5.55,47828.55,EUR
1092,.1~1089,1089,C2,Market,03,12,500g Raisin Muesli,14,West,7621,ST,5.56,42382.40,EUR
1093,.1~1091,1091,C2,Market,03,12,500g Strawberry Muesli,14,North,3087,ST,6.23,19232.01,EUR
1094,.1~1093,1093,C2,Market,03,12,500g Strawberry Muesli,14,South,705,ST,6.23,4392.15,EUR
1095,.1~1095,1095,C2,Market,03,12,500g Strawberry Muesli,14,West,3829,ST,6.23,23854.67,EUR
